"Código Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo Centro Poblado","Longitud","Latitud","Nombre Distrito","Municipio/Áreas No Municipalizadas (ANM)","Nombre Área Metropolitana"
"05","05308","05308011","ANTIOQUIA","GIRARDOTA","JAMUNDÍ - ESCUELAS","CENTRO POBLADO","-75.436548","6.366294","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308012","ANTIOQUIA","GIRARDOTA","JUAN COJO","CENTRO POBLADO","-75.455653","6.360019","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308013","ANTIOQUIA","GIRARDOTA","LA CALLE","CENTRO POBLADO","-75.433854","6.403281","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308014","ANTIOQUIA","GIRARDOTA","SAN ESTEBAN","CENTRO POBLADO","-75.468131","6.385722","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308015","ANTIOQUIA","GIRARDOTA","EL PARAISO","CENTRO POBLADO","-75.463007","6.388105","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308016","ANTIOQUIA","GIRARDOTA","JAMUNDÍ - RIELES","CENTRO POBLADO","-75.43484","6.368998","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308017","ANTIOQUIA","GIRARDOTA","LOMA DE LOS OCHOA","CENTRO POBLADO","-75.455862","6.390818","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05310","05310000","ANTIOQUIA","GÓMEZ PLATA","GÓMEZ PLATA","CABECERA MUNICIPAL","-75.220018","6.683269","","MUNICIPIO",""
"05","05310","05310001","ANTIOQUIA","GÓMEZ PLATA","EL SALTO","CENTRO POBLADO","-75.239681","6.782384","","MUNICIPIO",""
"05","05310","05310002","ANTIOQUIA","GÓMEZ PLATA","SAN MATÍAS","CENTRO POBLADO","-75.19282","6.769913","","MUNICIPIO",""
"05","05310","05310004","ANTIOQUIA","GÓMEZ PLATA","VEGA DE BOTERO","CENTRO POBLADO","-75.137885","6.730655","","MUNICIPIO",""
"05","05313","05313000","ANTIOQUIA","GRANADA","GRANADA","CABECERA MUNICIPAL","-75.184446","6.142892","","MUNICIPIO",""
"05","05313","05313001","ANTIOQUIA","GRANADA","SANTA ANA","CENTRO POBLADO","-75.101085","6.073343","","MUNICIPIO",""
"05","05313","05313004","ANTIOQUIA","GRANADA","LOS MEDIOS","CENTRO POBLADO","-75.085798","6.138416","","MUNICIPIO",""
"05","05315","05315000","ANTIOQUIA","GUADALUPE","GUADALUPE","CABECERA MUNICIPAL","-75.240019","6.814263","","MUNICIPIO",""
"05","05315","05315002","ANTIOQUIA","GUADALUPE","GUANTEROS","CENTRO POBLADO","-75.217076","6.843875","","MUNICIPIO",""
"05","05315","05315007","ANTIOQUIA","GUADALUPE","GUADALUPE IV","CENTRO POBLADO","-75.203234","6.827682","","MUNICIPIO",""
"05","05315","05315008","ANTIOQUIA","GUADALUPE","BARRIO NUEVO","CENTRO POBLADO","-75.199588","6.834134","","MUNICIPIO",""
"05","05315","05315009","ANTIOQUIA","GUADALUPE","EL MACHETE","CENTRO POBLADO","-75.213618","6.809686","","MUNICIPIO",""
"05","05318","05318000","ANTIOQUIA","GUARNE","GUARNE","CABECERA MUNICIPAL","-75.441612","6.27787","","MUNICIPIO",""
"05","05318","05318006","ANTIOQUIA","GUARNE","CHAPARRAL","CENTRO POBLADO","-75.397882","6.230418","","MUNICIPIO",""
"05","05318","05318007","ANTIOQUIA","GUARNE","SAN IGNACIO","CENTRO POBLADO","-75.482378","6.209503","","MUNICIPIO",""
"05","05321","05321000","ANTIOQUIA","GUATAPÉ","GUATAPÉ","CABECERA MUNICIPAL","-75.162293","6.232669","","MUNICIPIO",""
"05","05321","05321001","ANTIOQUIA","GUATAPÉ","EL ROBLE","CENTRO POBLADO","-75.152963","6.238661","","MUNICIPIO",""
"05","05347","05347000","ANTIOQUIA","HELICONIA","HELICONIA","CABECERA MUNICIPAL","-75.734322","6.206757","","MUNICIPIO",""
"05","05347","05347001","ANTIOQUIA","HELICONIA","ALTO DEL CORRAL","CENTRO POBLADO","-75.774549","6.205712","","MUNICIPIO",""
"05","05347","05347002","ANTIOQUIA","HELICONIA","PUEBLITO","CENTRO POBLADO","-75.72121","6.167185","","MUNICIPIO",""
"05","05347","05347003","ANTIOQUIA","HELICONIA","LLANOS DE SAN JOSÉ","CENTRO POBLADO","-75.750292","6.251085","","MUNICIPIO",""
"05","05347","05347009","ANTIOQUIA","HELICONIA","GUAMAL","CENTRO POBLADO","-75.739853","6.161481","","MUNICIPIO",""
"05","05353","05353000","ANTIOQUIA","HISPANIA","HISPANIA","CABECERA MUNICIPAL","-75.906587","5.799461","","MUNICIPIO",""
"05","05360","05360000","ANTIOQUIA","ITAGÜÍ","ITAGÜÍ","CABECERA MUNICIPAL","-75.614359","6.169598","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05360","05360001","ANTIOQUIA","ITAGÜÍ","LOS GÓMEZ","CENTRO POBLADO","-75.610938","6.1911","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05360","05360003","ANTIOQUIA","ITAGÜÍ","EL AJIZAL","CENTRO POBLADO","-75.606979","6.194084","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05360","05360006","ANTIOQUIA","ITAGÜÍ","EL PEDREGAL","CENTRO POBLADO","-75.617502","6.189936","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05360","05360012","ANTIOQUIA","ITAGÜÍ","EL PORVENIR","CENTRO POBLADO","-75.599945","6.194932","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05360","05360013","ANTIOQUIA","ITAGÜÍ","EL PROGRESO","CENTRO POBLADO","-75.614406","6.185931","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05360","05360014","ANTIOQUIA","ITAGÜÍ","LA MARÍA","CENTRO POBLADO","-75.627127","6.178316","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05361","05361000","ANTIOQUIA","ITUANGO","ITUANGO","CABECERA MUNICIPAL","-75.764673","7.171629","","MUNICIPIO",""
"05","05361","05361002","ANTIOQUIA","ITUANGO","EL ARO - BUILÓPOLIS","CENTRO POBLADO","-75.519258","7.24913","","MUNICIPIO",""
"05","05361","05361003","ANTIOQUIA","ITUANGO","LA GRANJA","CENTRO POBLADO","-75.722143","7.286721","","MUNICIPIO",""
"05","05361","05361004","ANTIOQUIA","ITUANGO","PASCUITA","CENTRO POBLADO","-75.653746","7.191298","","MUNICIPIO",""
"05","05361","05361005","ANTIOQUIA","ITUANGO","SANTA ANA","CENTRO POBLADO","-75.868079","7.163202","","MUNICIPIO",""
"05","05361","05361006","ANTIOQUIA","ITUANGO","SANTA LUCÍA","CENTRO POBLADO","-75.824776","7.314091","","MUNICIPIO",""
"05","05361","05361007","ANTIOQUIA","ITUANGO","SANTA RITA","CENTRO POBLADO","-75.615739","7.31977","","MUNICIPIO",""
"05","05361","05361018","ANTIOQUIA","ITUANGO","PÍO X","CENTRO POBLADO","-75.764933","7.183429","","MUNICIPIO",""
"05","05364","05364000","ANTIOQUIA","JARDÍN","JARDÍN","CABECERA MUNICIPAL","-75.818982","5.597542","","MUNICIPIO",""
"05","05364","05364001","ANTIOQUIA","JARDÍN","CRISTIANÍA","CENTRO POBLADO","-75.870724","5.628148","","MUNICIPIO",""
"05","05364","05364002","ANTIOQUIA","JARDÍN","LA ARBOLEDA - LAS MACANAS","CENTRO POBLADO","-75.8568","5.586865","","MUNICIPIO",""
"05","05364","05364006","ANTIOQUIA","JARDÍN","QUEBRADA BONITA","CENTRO POBLADO","-75.803628","5.589981","","MUNICIPIO",""
"05","05368","05368000","ANTIOQUIA","JERICÓ","JERICÓ","CABECERA MUNICIPAL","-75.785499","5.789748","","MUNICIPIO",""
"05","05368","05368005","ANTIOQUIA","JERICÓ","GUACAMAYAL","CENTRO POBLADO","-75.780013","5.797507","","MUNICIPIO",""
"05","05368","05368007","ANTIOQUIA","JERICÓ","LOS PATIOS","CENTRO POBLADO","-75.772061","5.789947","","MUNICIPIO",""
"05","05376","05376000","ANTIOQUIA","LA CEJA","LA CEJA","CABECERA MUNICIPAL","-75.429433","6.028062","","MUNICIPIO",""
"05","05376","05376002","ANTIOQUIA","LA CEJA","EL TAMBO","CENTRO POBLADO","-75.436327","6.014588","","MUNICIPIO",""
"05","05376","05376003","ANTIOQUIA","LA CEJA","SAN JOSÉ","CENTRO POBLADO","-75.488676","5.965685","","MUNICIPIO",""
"05","05376","05376005","ANTIOQUIA","LA CEJA","SAN NICOLÁS","CENTRO POBLADO","-75.427775","6.04753","","MUNICIPIO",""
"05","05376","05376006","ANTIOQUIA","LA CEJA","SAN JUDAS","CENTRO POBLADO","-75.388745","6.054792","","MUNICIPIO",""
"05","05376","05376008","ANTIOQUIA","LA CEJA","TOLEDO","CENTRO POBLADO","-75.384947","6.054473","","MUNICIPIO",""
"05","05380","05380000","ANTIOQUIA","LA ESTRELLA","LA ESTRELLA","CABECERA MUNICIPAL","-75.631869","6.123327","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380007","ANTIOQUIA","LA ESTRELLA","LA TABLACITA","CENTRO POBLADO","-75.628122","6.126824","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380008","ANTIOQUIA","LA ESTRELLA","SAGRADA FAMILIA","CENTRO POBLADO","-75.627108","6.1167","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380009","ANTIOQUIA","LA ESTRELLA","SAN JOSÉ - MELEGUINDO","CENTRO POBLADO","-75.65642","6.165289","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380010","ANTIOQUIA","LA ESTRELLA","LA RAYA","CENTRO POBLADO","-75.64075","6.112382","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380011","ANTIOQUIA","LA ESTRELLA","SAN ISIDRO","CENTRO POBLADO","-75.6249","6.119947","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380012","ANTIOQUIA","LA ESTRELLA","TARAPACÁ","CENTRO POBLADO","-75.650226","6.164467","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380013","ANTIOQUIA","LA ESTRELLA","SAN MIGUEL","CENTRO POBLADO","-75.64172","6.120697","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380019","ANTIOQUIA","LA ESTRELLA","LA BERMEJALA","CENTRO POBLADO","-75.643182","6.134055","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380020","ANTIOQUIA","LA ESTRELLA","PAN DE AZÚCAR","CENTRO POBLADO","-75.63059","6.139879","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05380","05380021","ANTIOQUIA","LA ESTRELLA","PEÑAS BLANCAS","CENTRO POBLADO","-75.641823","6.128075","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05390","05390000","ANTIOQUIA","LA PINTADA","LA PINTADA","CABECERA MUNICIPAL","-75.60781","5.743808","","MUNICIPIO",""
"05","05390","05390001","ANTIOQUIA","LA PINTADA","LA BOCANA","CENTRO POBLADO","-75.599844","5.724147","","MUNICIPIO",""
"05","05400","05400000","ANTIOQUIA","LA UNIÓN","LA UNIÓN","CABECERA MUNICIPAL","-75.360874","5.973845","","MUNICIPIO",""
"05","05400","05400001","ANTIOQUIA","LA UNIÓN","MESOPOTAMIA","CENTRO POBLADO","-75.315822","5.884076","","MUNICIPIO",""
"05","05400","05400004","ANTIOQUIA","LA UNIÓN","LA CONCHA","CENTRO POBLADO","-75.36852","5.981257","","MUNICIPIO",""
"05","05411","05411000","ANTIOQUIA","LIBORINA","LIBORINA","CABECERA MUNICIPAL","-75.812838","6.677316","","MUNICIPIO",""
"05","05411","05411001","ANTIOQUIA","LIBORINA","EL CARMEN - LA VENTA","CENTRO POBLADO","-75.750092","6.682258","","MUNICIPIO",""
"05","05411","05411002","ANTIOQUIA","LIBORINA","LA HONDA","CENTRO POBLADO","-75.827319","6.780163","","MUNICIPIO",""
"05","05411","05411003","ANTIOQUIA","LIBORINA","LA MERCED (PLAYÓN)","CENTRO POBLADO","-75.748766","6.765067","","MUNICIPIO",""
"05","05411","05411004","ANTIOQUIA","LIBORINA","SAN DIEGO (PLACITA)","CENTRO POBLADO","-75.775712","6.719677","","MUNICIPIO",""
"05","05411","05411005","ANTIOQUIA","LIBORINA","CURITÍ","CENTRO POBLADO","-75.799025","6.673042","","MUNICIPIO",""
"05","05411","05411007","ANTIOQUIA","LIBORINA","CRISTÓBAL","CENTRO POBLADO","-75.813531","6.733173","","MUNICIPIO",""
"05","05411","05411012","ANTIOQUIA","LIBORINA","PORVENIR","CENTRO POBLADO","-75.811543","6.752922","","MUNICIPIO",""
"05","05411","05411013","ANTIOQUIA","LIBORINA","PROVINCIAL","CENTRO POBLADO","-75.768253","6.724737","","MUNICIPIO",""
"05","05425","05425000","ANTIOQUIA","MACEO","MACEO","CABECERA MUNICIPAL","-74.78716","6.552116","","MUNICIPIO",""
"05","05425","05425001","ANTIOQUIA","MACEO","LA SUSANA","CENTRO POBLADO","-74.657617","6.600552","","MUNICIPIO",""
"05","05425","05425003","ANTIOQUIA","MACEO","LA FLORESTA","CENTRO POBLADO","-74.700389","6.477177","","MUNICIPIO",""
"05","05425","05425005","ANTIOQUIA","MACEO","SAN JOSÉ DEL NUS (JOSÉ DE NUESTRA SEÑORA)","CENTRO POBLADO","-74.826135","6.496208","","MUNICIPIO",""
"05","05440","05440000","ANTIOQUIA","MARINILLA","MARINILLA","CABECERA MUNICIPAL","-75.33889","6.172156","","MUNICIPIO",""
"05","05467","05467000","ANTIOQUIA","MONTEBELLO","MONTEBELLO","CABECERA MUNICIPAL","-75.523455","5.946313","","MUNICIPIO",""
"05","05467","05467001","ANTIOQUIA","MONTEBELLO","SABALETAS","CENTRO POBLADO","-75.546262","5.917678","","MUNICIPIO",""
"05","05467","05467006","ANTIOQUIA","MONTEBELLO","LA GRANJA","CENTRO POBLADO","-75.538406","5.954781","","MUNICIPIO",""
"05","05467","05467008","ANTIOQUIA","MONTEBELLO","PIEDRA GALANA","CENTRO POBLADO","-75.524902","5.869489","","MUNICIPIO",""
"05","05475","05475000","ANTIOQUIA","MURINDÓ","MURINDÓ","CABECERA MUNICIPAL","-76.817485","6.97771","","MUNICIPIO",""
"05","05475","05475001","ANTIOQUIA","MURINDÓ","OPOGADO","CENTRO POBLADO","-76.878005","6.814551","","MUNICIPIO",""
"05","05475","05475005","ANTIOQUIA","MURINDÓ","JEDEGA","CENTRO POBLADO","-76.785092","6.873724","","MUNICIPIO",""
"05","05475","05475006","ANTIOQUIA","MURINDÓ","TADÍA","CENTRO POBLADO","-76.811397","6.858646","","MUNICIPIO",""
"05","05475","05475007","ANTIOQUIA","MURINDÓ","BEBARAMEÑO","CENTRO POBLADO","-76.856791","6.84572","","MUNICIPIO",""
"05","05475","05475008","ANTIOQUIA","MURINDÓ","COMUNIDAD ISLA  0013","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05480","05480000","ANTIOQUIA","MUTATÁ","MUTATÁ","CABECERA MUNICIPAL","-76.435875","7.242875","","MUNICIPIO",""
"05","05480","05480001","ANTIOQUIA","MUTATÁ","BEJUQUILLO","CENTRO POBLADO","-76.50558","7.365834","","MUNICIPIO",""
"05","05480","05480002","ANTIOQUIA","MUTATÁ","PAVARANDOCITO","CENTRO POBLADO","-76.516286","7.296267","","MUNICIPIO",""
"05","05480","05480003","ANTIOQUIA","MUTATÁ","VILLA ARTEAGA","CENTRO POBLADO","-76.489935","7.35602","","MUNICIPIO",""
"05","05480","05480004","ANTIOQUIA","MUTATÁ","PAVARANDO GRANDE","CENTRO POBLADO","-76.55666","7.277827","","MUNICIPIO",""
"05","05480","05480006","ANTIOQUIA","MUTATÁ","CAUCHERAS","CENTRO POBLADO","-76.488546","7.328171","","MUNICIPIO",""
"05","05483","05483000","ANTIOQUIA","NARIÑO","NARIÑO","CABECERA MUNICIPAL","-75.176262","5.610777","","MUNICIPIO",""
"05","05483","05483001","ANTIOQUIA","NARIÑO","PUERTO VENUS","CENTRO POBLADO","-75.193205","5.521539","","MUNICIPIO",""
"05","05490","05490000","ANTIOQUIA","NECOCLÍ","NECOCLÍ","CABECERA MUNICIPAL","-76.784588","8.426139","","MUNICIPIO",""
"05","05490","05490001","ANTIOQUIA","NECOCLÍ","EL TOTUMO","CENTRO POBLADO","-76.747082","8.328099","","MUNICIPIO",""
"05","05490","05490002","ANTIOQUIA","NECOCLÍ","MULATOS","CENTRO POBLADO","-76.717439","8.632373","","MUNICIPIO",""
"05","05490","05490003","ANTIOQUIA","NECOCLÍ","PUEBLO NUEVO","CENTRO POBLADO","-76.644053","8.414292","","MUNICIPIO",""
"05","05490","05490004","ANTIOQUIA","NECOCLÍ","ZAPATA","CENTRO POBLADO","-76.638502","8.6846","","MUNICIPIO",""
"05","05490","05490005","ANTIOQUIA","NECOCLÍ","CARIBIA","CENTRO POBLADO","-76.67135","8.501731","","MUNICIPIO",""
"05","05490","05490006","ANTIOQUIA","NECOCLÍ","VEREDA CASA BLANCA","CENTRO POBLADO","-76.755247","8.369883","","MUNICIPIO",""
"05","05490","05490007","ANTIOQUIA","NECOCLÍ","VEREDA EL BOBAL","CENTRO POBLADO","-76.755094","8.41313","","MUNICIPIO",""
"05","05490","05490008","ANTIOQUIA","NECOCLÍ","LAS CHANGAS","CENTRO POBLADO","-76.574012","8.547536","","MUNICIPIO",""
"05","05490","05490009","ANTIOQUIA","NECOCLÍ","EL MELLITO","CENTRO POBLADO","-76.670333","8.547216","","MUNICIPIO",""
"05","05490","05490010","ANTIOQUIA","NECOCLÍ","BRISAS DEL RÍO","CENTRO POBLADO","-76.630298","8.414821","","MUNICIPIO",""
"05","05490","05490011","ANTIOQUIA","NECOCLÍ","CARLOS ARRIBA","CENTRO POBLADO","-76.733474","8.388211","","MUNICIPIO",""
"05","05490","05490012","ANTIOQUIA","NECOCLÍ","EL VOLAO","CENTRO POBLADO","-76.55828","8.545481","","MUNICIPIO",""
"05","05490","05490013","ANTIOQUIA","NECOCLÍ","LA COMARCA","CENTRO POBLADO","-76.637694","8.445907","","MUNICIPIO",""
"05","05490","05490014","ANTIOQUIA","NECOCLÍ","LOMA DE PIEDRA","CENTRO POBLADO","-76.652426","8.426385","","MUNICIPIO",""
"05","05490","05490015","ANTIOQUIA","NECOCLÍ","MELLO VILLAVICENCIO","CENTRO POBLADO","-76.565328","8.456616","","MUNICIPIO",""
"05","05490","05490016","ANTIOQUIA","NECOCLÍ","TULAPITA","CENTRO POBLADO","-76.61679","8.368815","","MUNICIPIO",""
"05","05490","05490018","ANTIOQUIA","NECOCLÍ","VALE PAVA","CENTRO POBLADO","-76.73547","8.46711","","MUNICIPIO",""
"05","05495","05495000","ANTIOQUIA","NECHÍ","NECHÍ","CABECERA MUNICIPAL","-74.77647","8.094129","","MUNICIPIO",""
"05","05495","05495001","ANTIOQUIA","NECHÍ","BIJAGUAL","CENTRO POBLADO","-74.808898","7.856182","","MUNICIPIO",""
"05","05495","05495002","ANTIOQUIA","NECHÍ","COLORADO","CENTRO POBLADO","-74.875045","8.056331","","MUNICIPIO",""
"05","05495","05495003","ANTIOQUIA","NECHÍ","LA CONCHA","CENTRO POBLADO","-74.868204","7.948383","","MUNICIPIO",""
"05","05495","05495004","ANTIOQUIA","NECHÍ","LAS FLORES","CENTRO POBLADO","-74.75873","8.100019","","MUNICIPIO",""
"05","05495","05495005","ANTIOQUIA","NECHÍ","CARGUEROS","CENTRO POBLADO","-74.809711","7.886826","","MUNICIPIO",""
"05","05495","05495006","ANTIOQUIA","NECHÍ","PUERTO ASTILLA","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05501","05501000","ANTIOQUIA","OLAYA","OLAYA","CABECERA MUNICIPAL","-75.812301","6.627524","","MUNICIPIO",""
"05","05501","05501001","ANTIOQUIA","OLAYA","LLANADAS","CENTRO POBLADO","-75.764791","6.614228","","MUNICIPIO",""
"05","05501","05501002","ANTIOQUIA","OLAYA","SUCRE","CENTRO POBLADO","-75.796184","6.59481","","MUNICIPIO",""
"05","05501","05501004","ANTIOQUIA","OLAYA","QUEBRADA SECA","CENTRO POBLADO","-75.792196","6.576866","","MUNICIPIO",""
"05","05541","05541000","ANTIOQUIA","PEÑOL","PEÑOL","CABECERA MUNICIPAL","-75.242693","6.219349","","MUNICIPIO",""
"05","05543","05543000","ANTIOQUIA","PEQUE","PEQUE","CABECERA MUNICIPAL","-75.910347","7.02102","","MUNICIPIO",""
"05","05543","05543003","ANTIOQUIA","PEQUE","LOS LLANOS","CENTRO POBLADO","-75.905122","7.065721","","MUNICIPIO",""
"05","05576","05576000","ANTIOQUIA","PUEBLORRICO","PUEBLORRICO","CABECERA MUNICIPAL","-75.83737","5.792984","","MUNICIPIO",""
"05","05579","05579000","ANTIOQUIA","PUERTO BERRÍO","PUERTO BERRÍO","CABECERA MUNICIPAL","-74.409962","6.48701","","MUNICIPIO",""
"05","05579","05579001","ANTIOQUIA","PUERTO BERRÍO","PUERTO MURILLO","CENTRO POBLADO","-74.394201","6.604808","","MUNICIPIO",""
"05","05579","05579002","ANTIOQUIA","PUERTO BERRÍO","VIRGINIAS","CENTRO POBLADO","-74.681612","6.39094","","MUNICIPIO",""
"05","05579","05579003","ANTIOQUIA","PUERTO BERRÍO","CABAÑAS","CENTRO POBLADO","-74.625965","6.392401","","MUNICIPIO",""
"05","05579","05579004","ANTIOQUIA","PUERTO BERRÍO","EL BRASIL","CENTRO POBLADO","-74.607799","6.480886","","MUNICIPIO",""
"05","05579","05579005","ANTIOQUIA","PUERTO BERRÍO","LA CRISTALINA","CENTRO POBLADO","-74.577192","6.410804","","MUNICIPIO",""
"05","05579","05579009","ANTIOQUIA","PUERTO BERRÍO","MALENA","CENTRO POBLADO","-74.491526","6.440622","","MUNICIPIO",""
"05","05579","05579010","ANTIOQUIA","PUERTO BERRÍO","CALERA","CENTRO POBLADO","-74.537242","6.433413","","MUNICIPIO",""
"05","05579","05579011","ANTIOQUIA","PUERTO BERRÍO","BODEGAS","CENTRO POBLADO","-74.408833","6.715688","","MUNICIPIO",""
"05","05579","05579012","ANTIOQUIA","PUERTO BERRÍO","DORADO - CALAMAR","CENTRO POBLADO","-74.652115","6.444681","","MUNICIPIO",""
"05","05579","05579013","ANTIOQUIA","PUERTO BERRÍO","LA CARLOTA","CENTRO POBLADO","-74.571593","6.492226","","MUNICIPIO",""
"05","05579","05579014","ANTIOQUIA","PUERTO BERRÍO","MINAS DEL VAPOR","CENTRO POBLADO","-74.627885","6.457966","","MUNICIPIO",""
"05","05579","05579015","ANTIOQUIA","PUERTO BERRÍO","SANTA MARTINA","CENTRO POBLADO","-74.430665","6.657461","","MUNICIPIO",""
"05","05585","05585000","ANTIOQUIA","PUERTO NARE","PUERTO NARE","CABECERA MUNICIPAL","-74.583012","6.186025","","MUNICIPIO",""
"05","05585","05585001","ANTIOQUIA","PUERTO NARE","ARABIA","CENTRO POBLADO","-74.766169","6.15382","","MUNICIPIO",""
"05","05585","05585002","ANTIOQUIA","PUERTO NARE","LOS DELIRIOS","CENTRO POBLADO","-74.755198","6.080742","","MUNICIPIO",""
"05","05585","05585003","ANTIOQUIA","PUERTO NARE","LA SIERRA","CENTRO POBLADO","-74.571689","6.219481","","MUNICIPIO",""
"05","05585","05585004","ANTIOQUIA","PUERTO NARE","LA UNIÓN","CENTRO POBLADO","-74.70297","6.184817","","MUNICIPIO",""
"05","05585","05585006","ANTIOQUIA","PUERTO NARE","LA PESCA","CENTRO POBLADO","-74.591134","6.20596","","MUNICIPIO",""
"05","05585","05585008","ANTIOQUIA","PUERTO NARE","LAS ANGELITAS","CENTRO POBLADO","-74.584112","6.04725","","MUNICIPIO",""
"05","05585","05585009","ANTIOQUIA","PUERTO NARE","LA CLARA","CENTRO POBLADO","-74.70458","6.207897","","MUNICIPIO",""
"05","05591","05591000","ANTIOQUIA","PUERTO TRIUNFO","PUERTO TRIUNFO","CABECERA MUNICIPAL","-74.64119","5.871318","","MUNICIPIO",""
"05","05591","05591002","ANTIOQUIA","PUERTO TRIUNFO","PUERTO PERALES NUEVO","CENTRO POBLADO","-74.58746","5.988501","","MUNICIPIO",""
"05","05591","05591003","ANTIOQUIA","PUERTO TRIUNFO","ESTACIÓN COCORNÁ","CENTRO POBLADO","-74.639187","6.033604","","MUNICIPIO",""
"05","05591","05591004","ANTIOQUIA","PUERTO TRIUNFO","DORADAL","CENTRO POBLADO","-74.735234","5.899898","","MUNICIPIO",""
"05","05591","05591005","ANTIOQUIA","PUERTO TRIUNFO","LA MERCEDES","CENTRO POBLADO","-74.773098","5.928589","","MUNICIPIO",""
"05","05591","05591007","ANTIOQUIA","PUERTO TRIUNFO","ESTACIÓN PITA","CENTRO POBLADO","-74.633663","5.953945","","MUNICIPIO",""
"05","05591","05591008","ANTIOQUIA","PUERTO TRIUNFO","LA FLORIDA","CENTRO POBLADO","-74.810685","5.928964","","MUNICIPIO",""
"05","05591","05591009","ANTIOQUIA","PUERTO TRIUNFO","SANTIAGO BERRIO","CENTRO POBLADO","-74.644786","5.904072","","MUNICIPIO",""
"05","05591","05591011","ANTIOQUIA","PUERTO TRIUNFO","TRES RANCHOS","CENTRO POBLADO","-74.797141","5.916797","","MUNICIPIO",""
"05","05604","05604000","ANTIOQUIA","REMEDIOS","REMEDIOS","CABECERA MUNICIPAL","-74.695944","7.026094","","MUNICIPIO",""
"05","05604","05604001","ANTIOQUIA","REMEDIOS","LA CRUZADA","CENTRO POBLADO","-74.712871","7.073604","","MUNICIPIO",""
"05","05604","05604003","ANTIOQUIA","REMEDIOS","SANTA ISABEL","CENTRO POBLADO","-74.742712","6.945154","","MUNICIPIO",""
"05","05604","05604005","ANTIOQUIA","REMEDIOS","OTÚ","CENTRO POBLADO","-74.717054","7.011761","","MUNICIPIO",""
"05","05604","05604007","ANTIOQUIA","REMEDIOS","CAÑAVERAL","CENTRO POBLADO","-74.591737","7.174529","","MUNICIPIO",""
"05","05604","05604008","ANTIOQUIA","REMEDIOS","MARTANA","CENTRO POBLADO","-74.676904","7.001185","","MUNICIPIO",""
"05","05604","05604009","ANTIOQUIA","REMEDIOS","RÍO BAGRE","CENTRO POBLADO","-74.630169","7.156228","","MUNICIPIO",""
"05","05604","05604010","ANTIOQUIA","REMEDIOS","CAMPO VIJAO","CENTRO POBLADO","-74.361324","6.913172","","MUNICIPIO",""
"05","05607","05607000","ANTIOQUIA","RETIRO","RETIRO","CABECERA MUNICIPAL","-75.501301","6.062454","","MUNICIPIO",""
"05","05607","05607003","ANTIOQUIA","RETIRO","ALTO DE CARRIZALES","CENTRO POBLADO","-75.519304","6.140151","","MUNICIPIO",""
"05","05607","05607004","ANTIOQUIA","RETIRO","DON DIEGO","CENTRO POBLADO","-75.480451","6.089162","","MUNICIPIO",""
"05","05607","05607005","ANTIOQUIA","RETIRO","EL CHUSCAL LA CAMPANITA","CENTRO POBLADO","-75.452024","6.052773","","MUNICIPIO",""
